id,variant,query
168,keyboard,A female person bendung downwards
168,keyboard,A fsmale person bending downwards
168,keyboard,A vemale person bending downwards
168,lower,a female person bending downwards
168,n+adj_only,"female person downwards"
168,n_only,"person downwards"
168,punctuation,"A female person bending downwards."
168,remove,A emale person bending downwards
168,remove,A female persn bending downwards
168,remove,A female person bending dowwards
168,remove,A female person bnding downwards
168,remove,A female person ending downwards
168,repeat,A feemale person bending downwards
168,repeat,A female person bending downwardds
168,repeat,A female person bending  downwards
168,repeat,A female person bending downwardss
168,repeat,A ffemale person bending downwards
168,rephrase,"A female is reaching down"
168,rephrase,"A lady is inclining over"
168,rephrase,"A woman is angling her body toward the earth"
168,rephrase,"A woman is crouching"
168,rephrase,"A woman is lowering herself"
168,rephrase,"A woman is stooping"
168,rephrase,"The female individual is bending over"
168,rephrase,"The woman is bowing low"
168,rephrase,"The woman is inclining her body toward the ground"
168,rephrase,"The woman is stooping"
168,shuffle_keywords,"female person bending downwards"
168,shuffle_n+adj,"female person downwards"
168,shuffle_nouns,"person downwards"
168,swap,A feamle person bending downwards
168,swap,A female person bendign downwards
168,swap,A female person bending downwadrs
168,swap,A female person benidng downwards
168,swap,A female preson bending downwards
168,synonyms,"A damsel bending downwards"
168,synonyms,"A lady person stooping downwards"
168,synonyms,"A lass bending downwards"
168,synonyms,"A maiden bending downwards"
168,synonyms,"A woman bending downwards"
168,upper,A FEMALE PERSON BENDING DOWNWARDS
169,base,A person is in the act of swinging
169,content_only,"person act swinging"
169,keyboard,A persin is in the act of swinging
169,keyboard,A persln is in the act of swinging
169,keyboard,A person ie in the act of swinging
169,keyboard,A person is kn the act of swinging
169,keyboard,A person js in the act of swinging
169,lower,a person is in the act of swinging
169,n+adj_only,"person act"
169,n_only,"person act"
169,punctuation,"A person is in the act of swinging."
169,remove,A person is in the ac of swinging
169,remove,A person is in theact of swinging
169,remove,A person is in the at of swinging
169,remove,A person is in the ct of swinging
169,remove,A prson is in the act of swinging
169,repeat,A person iis in the act of swinging
169,repeat,A person is in the act of swingging
169,repeat,A person is in the act of swingiing
169,repeat,A person  is in the act of swinging
169,repeat,A person is in the act oof swinging
169,rephrase,"The individual is actively engaged in the motion of swinging"
169,rephrase,"The individual is currently executing a swinging action"
169,rephrase,"The individual is currently in the process of moving back and forth"
169,rephrase,"The individual is engaged in the act of oscillation"
169,rephrase,"The individual is in the middle of a back-and-forth movement"
169,rephrase,"The individual is in the midst of a swinging motion"
169,rephrase,"The individual is performing a swinging motion"
169,rephrase,"The person is currently oscillating"
169,rephrase,"The person is presently executing a swinging movement"
169,rephrase,"The person is swinging"
169,shuffle_keywords,"person act swinging"
169,shuffle_n+adj,"person act"
169,shuffle_nouns,"person act"
169,swap,A person is in the act of siwnging
169,swap,A person is in the act of swigning
169,swap, Aperson is in the act of swinging
169,swap,A personi s in the act of swinging
169,swap,A preson is in the act of swinging
169,synonyms,"An individual is in the process of swaying"
169,synonyms,"A person is engaged in the act of brandishing"
169,synonyms,"A person is in the course of oscillating"
169,synonyms,"A person is in the midst of brandishing"
169,synonyms,"A person is in the process of flailing"
169,upper,A PERSON IS IN THE ACT OF SWINGING
170,base,A person wearing a light t-shirt with dark or black writing on it
170,content_only,"person wearing light t shirt dark black writing"
170,keyboard,A person wearing a lighr t-shirt with dark or black writing on it
170,keyboard,A person wearing a light t-shirt sith dark or black writing on it
170,keyboard,A person wearing a light t-shirt with dark or black wriring on it
170,keyboard,A person wearing a light t-shirt with dark or black writing oh it
170,keyboard,A person wearint a light t-shirt with dark or black writing on it
170,lower,a person wearing a light t-shirt with dark or black writing on it
170,n+adj_only,"person light t shirt dark black writing"
170,n_only,"person t shirt writing"
170,punctuation,"A person wearing a light t-shirt with dark or black writing on it."
170,remove,A person wearing a light t-hirt with dark or black writing on it
170,remove,A person wearing a light t-shirt with ark or black writing on it
170,remove,A person wearing a light t-shirt with dark or back writing on it
170,remove,A person wearing a light t-shirt with dark or black witing on it
170,remove,A person wearing a light t-shirt with dark or blck writing on it
170,repeat,A person weaaring a light t-shirt with dark or black writing on it
170,repeat,A person wearing a ligght t-shirt with dark or black writing on it
170,repeat,A person wearing a lighht t-shirt with dark or black writing on it
170,repeat,A person wearing a light t-shirt with dark or black writingg on it
170,repeat,A person wearing a light t-shirt with dark or black writinng on it
170,rephrase,"Someone is sporting a light t-shirt embellished with dark or black lettering"
170,rephrase,"The individual is attired in a light-hued t-shirt showcasing prominent dark or black characters"
170,rephrase,"The individual is clad in a light-colored t-shirt displaying contrasting dark or black text"
170,rephrase,"The individual is dressed in a pale t-shirt bearing dark or black print"
170,rephrase,"The individual is dressed in a pale t-shirt featuring bold, dark lettering"
170,rephrase,"The person is outfitted in a light t-shirt that has dark or black lettering"
170,rephrase,"They have a light-colored t-shirt with lettering in a dark or black shade"
170,rephrase,"They have on a pale t-shirt adorned with deep-colored or ebony script"
170,rephrase,"This individual has on a pale t-shirt marked with dark or black lettering"
170,rephrase,"This person is wearing a light t-shirt with stark dark or black words"
170,shuffle_keywords,"person wearing light t shirt dark black writing"
170,shuffle_n+adj,"person light t shirt dark black writing"
170,shuffle_nouns,"person t shirt writing"
170,swap,A person wearing a light t-shirt with dark or black wriitng on it
170,swap, Aperson wearing a light t-shirt with dark or black writing on it
170,swap,A person wearing  alight t-shirt with dark or black writing on it
170,swap,A person wearing a light t-shirtw ith dark or black writing on it
170,swap,A person wearing a light t-shirt with dark or lback writing on it
170,synonyms,"A person wearing a light t-shirt with dark or black characters on it"
170,synonyms,"A person wearing a light t-shirt with dark or black lettering on it"
170,synonyms,"A person wearing a light t-shirt with dark or black printing on it"
170,synonyms,"A person wearing a light t-shirt with dark or black script on it"
170,synonyms,"A person wearing a light t-shirt with dark or black text on it"
170,upper,A PERSON WEARING A LIGHT T-SHIRT WITH DARK OR BLACK WRITING ON IT
171,base,A woman wearing a head kerchief
171,content_only,"woman wearing head kerchief"
171,keyboard,A soman wearing a head kerchief
171,keyboard,A woman wdaring a head kerchief
171,keyboard,A woman wearing a head kerxhief
171,keyboard,A woman weating a head kerchief
171,keyboard,A wonan wearing a head kerchief
171,lower,a woman wearing a head kerchief
171,n+adj_only,"woman head kerchief"
171,n_only,"woman head kerchief"
171,punctuation,"A woman wearing a head kerchief."
171,remove,A woman wearig a head kerchief
171,remove,A woman wearing a ead kerchief
171,remove,A woman wearing a head kercief
171,remove,A woman wearng a head kerchief
171,remove,A womn wearing a head kerchief
171,repeat,A womaan wearing a head kerchief
171,repeat,A womann wearing a head kerchief
171,repeat,A woman wearing a heaad kerchief
171,repeat,A woman wearing a head kercchief
171,repeat,A woman wwearing a head kerchief
171,rephrase,"A woman adorned with a head covering"
171,rephrase,"A woman with a headscarf"
171,rephrase,"A woman with a headscarf tied around her head"
171,rephrase,"A woman with a kerchief covering her head"
171,rephrase,"A woman with a kerchief fashioning her headwear"
171,rephrase,"A woman with a kerchief on her head"
171,rephrase,"A woman with a kerchief wrapped around her head"
171,rephrase,"A woman with a scarf on her head"
171,rephrase,"She had a kerchief on her head"
171,rephrase,"The woman had a kerchief draped over her head"
171,shuffle_keywords,"woman wearing head kerchief"
171,shuffle_n+adj,"woman head kerchief"
171,shuffle_nouns,"woman head kerchief"
171,swap,A woman wearing a head ekrchief
171,swap,A woman wearing  ahead kerchief
171,swap,A woman wearing a headk erchief
171,swap,A woman wearing a head kercihef
171,swap,A woman wearing a heda kerchief
171,synonyms,"A woman adorned with a head kerchief"
171,synonyms,"A woman sporting a head wrap"
171,synonyms,"A woman wearing a head covering"
171,synonyms,"A woman wearing a headscarf"
171,synonyms,"A woman wearing a headscarf"
171,upper,A WOMAN WEARING A HEAD KERCHIEF
172,base,A man wearing black shorts
172,content_only,"man wearing black shorts"
172,keyboard,A kan wearing black shorts
172,keyboard,A mab wearing black shorts
172,keyboard,A man eearing black shorts
172,keyboard,A man wearijg black shorts
172,keyboard,A man wearing black shorrs
172,lower,a man wearing black shorts
172,n+adj_only,"man black shorts"
172,n_only,"man shorts"
172,punctuation,"A man wearing black shorts."
172,remove,A man wearig black shorts
172,remove,A man wearing back shorts
172,remove,A man wearing black shots
172,remove,A man wearing black shrts
172,remove,A ma wearing black shorts
172,repeat,A  man wearing black shorts
172,repeat,A man  wearing black shorts
172,repeat,A man wearing bllack shorts
172,repeat,A man wearingg black shorts
172,repeat,A man wwearing black shorts
172,rephrase,"The man donned black shorts"
172,rephrase,"The man had black shorts on"
172,rephrase,"The man had on black shorts"
172,rephrase,"The man's attire included black shorts"
172,rephrase,"The man's lower half was covered by black shorts"
172,rephrase,"The man sported black shorts"
172,rephrase,"The man's shorts were black"
172,rephrase,"The man's shorts were black"
172,rephrase,"The man was attired in black shorts"
172,rephrase,"The man was dressed in black shorts"
172,shuffle_keywords,"man wearing black shorts"
172,shuffle_n+adj,"man black shorts"
172,shuffle_nouns,"man shorts"
172,swap,A man weairng black shorts
172,swap,Am an wearing black shorts
172,swap,A man wearing blakc shorts
172,swap,A man wearing blcak shorts
172,swap,A man wearing lback shorts
172,synonyms,"A fellow in navy shorts"
172,synonyms,"A fellow in sable shorts"
172,synonyms,"A fellow sporting ebony trunks"
172,synonyms,"A gent in dark knee-length breeches"
172,synonyms,"A gentleman clad in charcoal shorts"
172,upper,A MAN WEARING BLACK SHORTS
173,base,A kneeling man outdoors
173,content_only,"kneeling man"
